latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-2.57634,121.38335,340.45,0.41,0.37,2025-03-04,0512,N20,VIIRS,l,2.0NRT,302.7,104.77,D
-1.38353,122.48312,332.45,0.38,0.36,2025-03-04,0514,N20,VIIRS,n,2.0NRT,293.91,1.4,D
0.48144,128.00462,335.95,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,295.44,5.05,D
0.48087,128.0009,331.08,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,295.18,5.05,D
0.48028,127.99713,328.13,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,295.9,4.24,D
0.47969,127.99331,331.18,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,296.54,4.24,D
0.50898,127.89853,330.42,0.42,0.45,2025-03-04,0514,N20,VIIRS,n,2.0NRT,298.15,3.27,D
0.50841,127.89474,327.51,0.42,0.45,2025-03-04,0514,N20,VIIRS,n,2.0NRT,297.43,3.27,D
0.78426,118.02445,336.26,0.53,0.42,2025-03-04,0514,N20,VIIRS,n,2.0NRT,279.88,5.37,D
0.83363,116.96213,335.31,0.41,0.45,2025-03-04,0514,N20,VIIRS,n,2.0NRT,282.5,28.21,D
0.85107,116.99346,337.46,0.41,0.45,2025-03-04,0514,N20,VIIRS,n,2.0NRT,278.46,4.68,D
1.04428,117.0869,337.79,0.4,0.44,2025-03-04,0514,N20,VIIRS,n,2.0NRT,282.3,3.81,D
1.05243,117.08574,331.8,0.4,0.44,2025-03-04,0514,N20,VIIRS,n,2.0NRT,282.33,3.09,D
1.33543,116.65273,328.99,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,285.11,2.65,D
1.34261,116.64394,342.43,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,289.35,62.26,D
1.34679,116.64331,332.42,0.43,0.46,2025-03-04,0514,N20,VIIRS,n,2.0NRT,283.98,8.49,D
1.97367,117.20223,330.38,0.38,0.44,2025-03-04,0514,N20,VIIRS,n,2.0NRT,288.34,2.88,D
1.9986,117.20527,327.58,0.38,0.43,2025-03-04,0514,N20,VIIRS,n,2.0NRT,288.61,2.01,D
3.11693,116.46854,331.66,0.41,0.45,2025-03-04,0514,N20,VIIRS,n,2.0NRT,287.1,2.3,D
4.95507,97.06067,333.49,0.39,0.36,2025-03-04,0656,N20,VIIRS,n,2.0NRT,293.76,2.62,D
3.05363,97.94689,332.38,0.4,0.37,2025-03-04,0656,N20,VIIRS,n,2.0NRT,286.96,3.09,D
4.03579,97.10515,332.44,0.39,0.36,2025-03-04,0656,N20,VIIRS,n,2.0NRT,292.55,2.53,D
4.38942,96.7291,335.85,0.39,0.36,2025-03-04,0656,N20,VIIRS,n,2.0NRT,295.53,4.91,D
4.51027,96.74252,331.97,0.39,0.36,2025-03-04,0656,N20,VIIRS,n,2.0NRT,294.08,2.99,D
4.82134,97.66378,334.37,0.4,0.37,2025-03-04,0656,N20,VIIRS,n,2.0NRT,294.85,3.65,D
4.8208,97.66015,335.53,0.4,0.37,2025-03-04,0656,N20,VIIRS,n,2.0NRT,297.07,5.15,D
5.17617,96.88316,333.4,0.39,0.36,2025-03-04,0656,N20,VIIRS,n,2.0NRT,299.65,2.62,D
0.48559,127.99377,307.46,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.33,1.41,N
1.70488,127.87114,297.94,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,275.77,0.78,N
1.69918,127.87039,300.51,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,277.02,1.27,N
1.6985,127.87495,306.55,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,276.63,1.27,N
1.7029,127.86841,301.64,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,277.57,0.96,N
1.70215,127.87318,304.96,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,276.44,1.02,N
1.70146,127.87756,304.82,0.43,0.62,2025-03-04,1613,N20,VIIRS,n,2.0NRT,276.36,1.02,N
1.49708,127.62715,322.44,0.45,0.63,2025-03-04,1613,N20,VIIRS,n,2.0NRT,287.94,3.11,N
0.51242,127.89218,298.86,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,274.35,0.87,N
0.51183,127.89606,301.64,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,274.72,1.29,N
0.4927,127.98433,302.73,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.65,0.96,N
0.48617,127.98993,308.12,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.32,1.41,N
0.48501,127.99755,308.84,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.66,1.75,N
0.48443,128.00137,309.21,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.19,1.75,N
0.48386,128.00517,309.44,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.57,1.87,N
0.51376,127.89323,299.92,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,274.26,0.68,N
0.51314,127.89708,301.61,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,275.18,0.96,N
0.48676,127.99086,304.93,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.35,1.43,N
0.48616,127.99467,305.67,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.5,1.43,N
0.48555,127.99846,307.52,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.13,1.93,N
0.48494,128.0023,309.41,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.12,1.93,N
0.48431,128.00623,307.7,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,281.08,2.12,N
0.48126,127.98974,309.19,0.41,0.6,2025-03-04,1613,N20,VIIRS,n,2.0NRT,280.47,1.43,N
-1.45749,127.43478,295.81,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,242.01,0.83,N
-1.55902,127.42562,331.31,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,265.7,2.76,N
-1.56461,127.42481,302.17,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,264.9,0.53,N
-1.55776,127.42666,328.19,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,265.21,1.77,N
-1.5571,127.42272,295.24,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,267.68,2.18,N
-1.56336,127.42595,311.7,0.41,0.61,2025-03-04,1613,N20,VIIRS,n,2.0NRT,265.36,1.77,N
-8.2684,123.50053,309.5,0.59,0.7,2025-03-04,1615,N20,VIIRS,n,2.0NRT,287.54,1.64,N
-8.26419,123.47766,307.78,0.59,0.7,2025-03-04,1615,N20,VIIRS,n,2.0NRT,286.81,2.55,N
-8.26697,123.48676,325.65,0.59,0.7,2025-03-04,1615,N20,VIIRS,n,2.0NRT,288.18,3.35,N
-1.3265,113.96913,312.25,0.42,0.38,2025-03-04,1753,N20,VIIRS,n,2.0NRT,289.49,1.03,N
-1.32675,113.96889,313.58,0.42,0.38,2025-03-04,1753,N20,VIIRS,n,2.0NRT,289.55,0.87,N
-0.85441,117.18436,295.77,0.4,0.45,2025-03-04,1753,N20,VIIRS,n,2.0NRT,270.13,0.28,N
-1.89525,115.86395,305.49,0.52,0.42,2025-03-04,1753,N20,VIIRS,n,2.0NRT,255.89,1.31,N
-1.89145,115.86452,304.53,0.52,0.42,2025-03-04,1753,N20,VIIRS,n,2.0NRT,251.44,0.59,N
-2.57484,121.38175,322.95,0.42,0.61,2025-03-04,1753,N20,VIIRS,n,2.0NRT,249.3,2.59,N
-2.00995,121.41635,308.2,0.41,0.61,2025-03-04,1753,N20,VIIRS,n,2.0NRT,276.69,1.03,N
-2.01049,121.41989,305.72,0.41,0.61,2025-03-04,1753,N20,VIIRS,n,2.0NRT,277.56,1.03,N
-8.27514,123.50562,297.39,0.71,0.75,2025-03-04,1756,N20,VIIRS,n,2.0NRT,270.73,2.52,N
-7.54323,110.44382,321.36,0.38,0.36,2025-03-04,1756,N20,VIIRS,n,2.0NRT,273.55,2.31,N
-7.24153,111.73125,303.5,0.39,0.37,2025-03-04,1756,N20,VIIRS,n,2.0NRT,273.48,0.39,N
-6.50157,107.47941,303.88,0.47,0.4,2025-03-04,1756,N20,VIIRS,n,2.0NRT,288.41,0.54,N
-6.54896,108.09608,311.11,0.44,0.38,2025-03-04,1756,N20,VIIRS,n,2.0NRT,286.73,1.22,N
-6.54832,108.09214,307.07,0.44,0.38,2025-03-04,1756,N20,VIIRS,n,2.0NRT,286.37,1.04,N
-8.27839,123.53254,311.61,0.71,0.75,2025-03-04,1756,N20,VIIRS,n,2.0NRT,275.58,2.52,N
-8.27837,123.53587,298.32,0.71,0.75,2025-03-04,1756,N20,VIIRS,n,2.0NRT,276.08,4.96,N
-8.27476,123.5078,310.03,0.71,0.75,2025-03-04,1756,N20,VIIRS,n,2.0NRT,272.51,3.1,N
1.05922,128.13571,334.83,0.39,0.36,2025-03-05,0453,N20,VIIRS,n,2.0NRT,297.84,4.71,D
-8.1368,140.27423,326.4,0.5,0.66,2025-03-05,0453,N20,VIIRS,n,2.0NRT,284.53,2.69,D
-8.27228,123.50558,329.92,0.43,0.46,2025-03-05,0453,N20,VIIRS,n,2.0NRT,292.04,2,D
-3.78671,103.53663,331.66,0.39,0.36,2025-03-05,0633,N20,VIIRS,l,2.0NRT,302.53,5.7,D
-2.49128,106.33093,334.02,0.51,0.41,2025-03-05,0633,N20,VIIRS,n,2.0NRT,293.78,4.92,D
-3.80763,103.82027,339.67,0.39,0.36,2025-03-05,0633,N20,VIIRS,n,2.0NRT,300.04,8.49,D
-3.15113,107.8238,340.12,0.4,0.45,2025-03-05,0633,N20,VIIRS,n,2.0NRT,290.65,3.87,D
4.23692,117.28168,303.11,0.39,0.36,2025-03-05,1734,N20,VIIRS,n,2.0NRT,286.28,0.5,N
-3.9008,122.42028,306.33,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,270.55,1.26,N
0.80956,117.52817,301.45,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,286.79,0.43,N
0.68983,117.55527,313.16,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,284.91,0.99,N
0.68653,117.55476,315.69,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,287.74,1.55,N
-2.00872,121.41747,330.83,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,288.16,1.62,N
-2.01274,121.41694,305.49,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,288.23,1.62,N
-2.01326,121.42036,305.82,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,289.39,1.62,N
-2.26888,121.76256,308.64,0.41,0.45,2025-03-05,1736,N20,VIIRS,n,2.0NRT,285.08,1.54,N
-2.5738,121.38464,341.38,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,277.84,2.63,N
-2.57325,121.38106,314.47,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.76,2.88,N
-2.57435,121.38825,301.84,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.24,2.63,N
-2.57729,121.38051,341.8,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.54,6.3,N
-2.57784,121.38412,330.49,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,280.9,8.78,N
-2.57673,121.37688,296.73,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,275.84,6.3,N
-2.5784,121.38777,299.55,0.39,0.44,2025-03-05,1736,N20,VIIRS,n,2.0NRT,277.24,8.78,N
-2.82496,122.15397,303.81,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,274.23,0.77,N
-2.86078,122.16029,304.42,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,271.61,1.66,N
-2.86375,122.15141,298.47,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,270.48,0.49,N
-2.86016,122.16093,305.81,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,271.48,2.28,N
-2.8632,122.15205,303.63,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,270.67,0.84,N
-2.87353,122.16292,295.24,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,268.16,0.37,N
-2.87839,122.16631,298.26,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,270.21,0.68,N
-2.16034,115.58253,297.76,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,275.83,1.29,N
-2.16001,115.49678,306.13,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,286.97,0.67,N
-2.21159,115.52094,306.46,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,284.07,1.19,N
-2.21105,115.49599,326.47,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,285.79,2.7,N
-3.87029,122.39574,301.48,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.47,1.23,N
-3.87094,122.40002,305.34,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.13,1.23,N
-3.87226,122.40858,306.12,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,274.85,2.22,N
-3.87061,122.39848,304.18,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,276.32,2.28,N
-3.87186,122.40706,302.27,0.48,0.48,2025-03-05,1736,N20,VIIRS,n,2.0NRT,275.32,2.03,N
0.68599,117.5582,305.81,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,286.83,1.55,N
0.68544,117.56164,302.34,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,283.05,0.81,N
0.68214,117.56112,314.89,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,284.8,0.81,N
0.67829,117.56404,302.65,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,284.45,0.78,N
0.67499,117.56352,308.35,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,283.3,0.78,N
0.67445,117.56697,301.44,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,281.61,0.88,N
-1.45593,127.4353,321.57,0.49,0.65,2025-03-05,1736,N20,VIIRS,n,2.0NRT,281.89,2.3,N
-1.38317,122.48102,306.7,0.45,0.47,2025-03-05,1736,N20,VIIRS,n,2.0NRT,280.54,0.97,N
-0.91318,117.1146,319.02,0.39,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,261.17,0.94,N
-1.24608,116.81245,313.58,0.38,0.36,2025-03-05,1736,N20,VIIRS,n,2.0NRT,281.99,1.31,N
-8.53863,122.77041,312.32,0.59,0.53,2025-03-05,1738,N20,VIIRS,n,2.0NRT,287.18,1.26,N
-6.00497,105.97858,303.05,0.4,0.6,2025-03-05,1738,N20,VIIRS,n,2.0NRT,276.5,1.18,N
-7.39965,107.87415,307.25,0.56,0.51,2025-03-05,1738,N20,VIIRS,n,2.0NRT,282.31,1.75,N
-8.11456,112.92535,308.23,0.42,0.38,2025-03-05,1738,N20,VIIRS,n,2.0NRT,285.25,1.8,N
-8.11397,112.92178,314.4,0.42,0.38,2025-03-05,1738,N20,VIIRS,n,2.0NRT,278.83,1.8,N
-8.11116,112.92617,299.1,0.42,0.38,2025-03-05,1738,N20,VIIRS,n,2.0NRT,280.97,4.6,N
-8.11057,112.92255,326.82,0.42,0.38,2025-03-05,1738,N20,VIIRS,n,2.0NRT,288.12,4.6,N
-7.54292,110.44005,308.63,0.57,0.43,2025-03-05,1738,N20,VIIRS,n,2.0NRT,285.3,2.06,N
-8.05742,114.23912,301.13,0.39,0.36,2025-03-05,1738,N20,VIIRS,n,2.0NRT,287.77,3.06,N
-7.24048,111.73175,314.57,0.49,0.4,2025-03-05,1738,N20,VIIRS,n,2.0NRT,291.83,2.76,N
-6.90944,110.54942,310.22,0.57,0.43,2025-03-05,1738,N20,VIIRS,n,2.0NRT,292.09,3.84,N
-6.3076,107.14844,304.43,0.33,0.55,2025-03-05,1738,N20,VIIRS,n,2.0NRT,287.34,0.49,N
-6.02986,105.9582,295.84,0.4,0.6,2025-03-05,1738,N20,VIIRS,n,2.0NRT,270.72,0.51,N
-6.01106,105.98119,297.6,0.4,0.6,2025-03-05,1738,N20,VIIRS,n,2.0NRT,274.02,0.52,N
-6.12842,106.6991,304.95,0.35,0.57,2025-03-05,1738,N20,VIIRS,n,2.0NRT,288.75,0.48,N
-8.27326,123.50777,345.7,0.33,0.55,2025-03-05,1738,N20,VIIRS,n,2.0NRT,289.17,6.32,N
-8.27386,123.51222,353.97,0.33,0.55,2025-03-05,1738,N20,VIIRS,n,2.0NRT,294.54,6.32,N
-7.97201,139.91521,332.84,0.46,0.47,2025-03-06,0431,N20,VIIRS,n,2.0NRT,291.2,3.01,D
-10.87317,123.06617,328.07,0.52,0.67,2025-03-06,0431,N20,VIIRS,n,2.0NRT,291.61,9.02,D
-7.97633,139.91592,340.15,0.46,0.47,2025-03-06,0431,N20,VIIRS,n,2.0NRT,291.91,3.01,D
-3.94518,122.12196,330.55,0.49,0.65,2025-03-06,0433,N20,VIIRS,n,2.0NRT,288.51,3.72,D
-3.83022,122.05379,333.58,0.49,0.65,2025-03-06,0433,N20,VIIRS,n,2.0NRT,288.75,5.09,D
-2.87856,122.16658,325.09,0.47,0.64,2025-03-06,0433,N20,VIIRS,n,2.0NRT,286.38,3.62,D
-2.82946,122.17574,330.38,0.47,0.64,2025-03-06,0433,N20,VIIRS,n,2.0NRT,287.96,2.93,D
-2.83018,122.17669,328.74,0.46,0.64,2025-03-06,0433,N20,VIIRS,n,2.0NRT,287.47,7.48,D
-3.67997,139.05125,329.73,0.47,0.48,2025-03-06,0433,N20,VIIRS,n,2.0NRT,292.4,2.98,D
-3.8979,138.69337,339.25,0.44,0.46,2025-03-06,0433,N20,VIIRS,n,2.0NRT,295.06,3.57,D
-3.89739,138.69392,339.25,0.44,0.46,2025-03-06,0433,N20,VIIRS,n,2.0NRT,294.14,4.06,D
-3.99725,138.4243,341.7,0.42,0.45,2025-03-06,0433,N20,VIIRS,n,2.0NRT,297.48,5.04,D
-4.11706,138.94272,331.89,0.45,0.47,2025-03-06,0433,N20,VIIRS,n,2.0NRT,296.85,7.12,D
-7.95498,126.4637,334.96,0.56,0.51,2025-03-06,0433,N20,VIIRS,n,2.0NRT,293.06,5.85,D
-4.93481,120.23489,345.25,0.68,0.74,2025-03-06,0433,N20,VIIRS,n,2.0NRT,288.06,8.77,D
-4.93693,120.23515,339.4,0.68,0.74,2025-03-06,0433,N20,VIIRS,n,2.0NRT,287.59,4.4,D
-3.69451,138.33896,334,0.42,0.45,2025-03-06,0433,N20,VIIRS,n,2.0NRT,296.85,5.84,D
-3.69396,138.34242,347.64,0.42,0.45,2025-03-06,0433,N20,VIIRS,n,2.0NRT,296.39,7.41,D
-7.80759,112.03016,336.31,0.49,0.4,2025-03-06,0614,N20,VIIRS,n,2.0NRT,299.17,3.32,D
-7.79492,112.0146,331.77,0.49,0.4,2025-03-06,0614,N20,VIIRS,n,2.0NRT,300.36,5.29,D
-7.42099,109.40253,330.79,0.39,0.36,2025-03-06,0614,N20,VIIRS,n,2.0NRT,299.41,1.01,D
-7.02126,110.34684,335.27,0.42,0.38,2025-03-06,0614,N20,VIIRS,n,2.0NRT,295.74,4.37,D
-6.7638,111.96206,332.36,0.5,0.41,2025-03-06,0614,N20,VIIRS,n,2.0NRT,295.2,1.65,D
-6.86716,108.90237,337.87,0.39,0.36,2025-03-06,0614,N20,VIIRS,n,2.0NRT,299.88,1.81,D
-4.91882,120.2033,334.59,0.62,0.71,2025-03-06,0614,N20,VIIRS,n,2.0NRT,285.97,5.35,D
-1.15142,113.54458,340.33,0.5,0.49,2025-03-06,0616,N20,VIIRS,n,2.0NRT,292.89,10.76,D
-0.36707,111.72777,347.52,0.39,0.44,2025-03-06,0616,N20,VIIRS,n,2.0NRT,294.01,10.01,D
-1.72799,112.79903,335.9,0.44,0.46,2025-03-06,0616,N20,VIIRS,n,2.0NRT,292.93,3.51,D
-1.81664,136.75038,303.5,0.42,0.61,2025-03-06,1535,N20,VIIRS,n,2.0NRT,267.95,1.39,N
-1.81335,136.75024,301.72,0.42,0.61,2025-03-06,1535,N20,VIIRS,n,2.0NRT,264.13,0.92,N
-1.37966,122.47958,317.22,0.39,0.36,2025-03-06,1715,N20,VIIRS,n,2.0NRT,284.79,1.82,N
-1.38021,122.48309,315.26,0.39,0.36,2025-03-06,1715,N20,VIIRS,n,2.0NRT,284.12,2.13,N
1.1651,117.67901,302.78,0.53,0.42,2025-03-06,1715,N20,VIIRS,n,2.0NRT,284.57,1.05,N
0.61476,117.44192,303,0.54,0.42,2025-03-06,1715,N20,VIIRS,n,2.0NRT,284.34,1.75,N
3.26259,117.63123,308.11,0.57,0.43,2025-03-06,1715,N20,VIIRS,n,2.0NRT,289.62,1.08,N
-8.5392,122.7659,324.8,0.45,0.39,2025-03-06,1717,N20,VIIRS,n,2.0NRT,281.54,1.62,N
-8.5398,122.76987,300.83,0.45,0.39,2025-03-06,1717,N20,VIIRS,n,2.0NRT,282.45,1.62,N
-8.53565,122.76656,306.2,0.45,0.39,2025-03-06,1717,N20,VIIRS,n,2.0NRT,283.34,0.84,N
-10.10165,120.72224,303.8,0.4,0.37,2025-03-06,1719,N20,VIIRS,n,2.0NRT,292.01,0.41,N
-8.11021,112.92248,296.94,0.52,0.5,2025-03-06,1719,N20,VIIRS,n,2.0NRT,262.47,0.88,N
-4.86259,139.49132,331.64,0.4,0.37,2025-03-07,0414,N20,VIIRS,n,2.0NRT,295.36,2.21,D
-5.71293,139.63211,330.17,0.4,0.37,2025-03-07,0414,N20,VIIRS,n,2.0NRT,295.76,2.26,D
-3.9881,139.48421,331.59,0.41,0.37,2025-03-07,0414,N20,VIIRS,n,2.0NRT,296.28,2.67,D
-3.83634,138.8382,332.14,0.4,0.37,2025-03-07,0416,N20,VIIRS,n,2.0NRT,299.86,5.22,D
-3.86968,138.40079,328.92,0.39,0.36,2025-03-07,0416,N20,VIIRS,n,2.0NRT,296.32,3.1,D
-3.90613,138.76248,332.92,0.39,0.36,2025-03-07,0416,N20,VIIRS,n,2.0NRT,297.77,5.06,D
-3.94628,138.56659,336.93,0.39,0.36,2025-03-07,0416,N20,VIIRS,n,2.0NRT,297.39,5.28,D
-3.98682,138.50122,334.43,0.39,0.36,2025-03-07,0416,N20,VIIRS,n,2.0NRT,301.26,11.19,D
-3.92434,138.93491,339.64,0.4,0.37,2025-03-07,0416,N20,VIIRS,n,2.0NRT,298.46,9.25,D
-3.92636,138.9357,343.59,0.4,0.37,2025-03-07,0416,N20,VIIRS,n,2.0NRT,297.75,6.66,D
-2.95329,140.96461,332.26,0.48,0.4,2025-03-07,0416,N20,VIIRS,n,2.0NRT,301.12,5.26,D
-1.46691,133.98868,344.11,0.46,0.39,2025-03-07,0416,N20,VIIRS,n,2.0NRT,291.92,11.86,D
-3.47346,140.91173,331.29,0.47,0.4,2025-03-07,0416,N20,VIIRS,n,2.0NRT,290.56,3.43,D
-2.57526,121.381,350.52,0.39,0.59,2025-03-07,0557,N20,VIIRS,n,2.0NRT,289.25,8.06,D
-8.31413,114.01536,333.22,0.39,0.36,2025-03-07,0557,N20,VIIRS,n,2.0NRT,292.26,2.06,D
-8.31217,113.31811,330.22,0.38,0.36,2025-03-07,0557,N20,VIIRS,l,2.0NRT,302.7,7.51,D
-4.91684,120.19558,342.84,0.59,0.53,2025-03-07,0557,N20,VIIRS,n,2.0NRT,288.62,8.53,D
-2.57467,121.38462,352.6,0.39,0.59,2025-03-07,0557,N20,VIIRS,n,2.0NRT,288.04,9.29,D
-1.22159,121.62411,334.62,0.42,0.61,2025-03-07,0557,N20,VIIRS,n,2.0NRT,283.56,4.07,D
-1.21853,121.62517,329.23,0.42,0.61,2025-03-07,0557,N20,VIIRS,n,2.0NRT,282.18,3.51,D
-0.32725,119.88228,330.01,0.33,0.55,2025-03-07,0559,N20,VIIRS,n,2.0NRT,286.33,3.46,D
1.69803,127.87665,298.62,0.39,0.36,2025-03-07,1656,N20,VIIRS,n,2.0NRT,285.67,0.86,N
0.49158,127.98366,310.36,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,290.78,1.22,N
0.51232,127.89592,309.85,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,287.94,1.4,N
-1.45725,127.43613,341.47,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,294.58,15.95,N
-1.52922,127.42142,306.99,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,291.63,1.25,N
-1.55771,127.42796,302.51,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,287.24,0.57,N
-1.56106,127.42742,306.68,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,287.35,0.57,N
-1.56441,127.4269,333.68,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,290.31,10.2,N
-1.56496,127.43041,305.85,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,290.08,0.85,N
-1.56831,127.42989,306.29,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,290.36,0.85,N
0.48203,128.0005,319.34,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,293.27,2.82,N
0.48035,127.98933,308.42,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,290.17,1.15,N
0.48259,127.99696,318,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,292.41,1.67,N
0.48315,127.99339,314.79,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,291.95,1.67,N
0.48146,128.00409,329.21,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,295.19,2.82,N
0.48371,127.98984,325.95,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,292.15,2.07,N
0.48651,127.9939,311.27,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,292.28,1.67,N
0.48708,127.99033,308.67,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,291.7,2.07,N
0.48764,127.98679,318.94,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,292.87,2.07,N
0.48935,127.97598,320.17,0.4,0.37,2025-03-07,1658,N20,VIIRS,n,2.0NRT,292.93,2.77,N
-8.27293,123.50837,329.98,0.39,0.36,2025-03-07,1700,N20,VIIRS,n,2.0NRT,293.87,7.32,N
-8.27238,123.50493,334.21,0.39,0.36,2025-03-07,1700,N20,VIIRS,n,2.0NRT,292.08,7.32,N
-8.2757,123.50427,302.15,0.39,0.36,2025-03-07,1700,N20,VIIRS,n,2.0NRT,286.2,7.32,N
-8.53677,122.76626,322.32,0.41,0.37,2025-03-07,1700,N20,VIIRS,n,2.0NRT,293.56,2.65,N
1.26134,101.13502,304.26,0.38,0.36,2025-03-07,1838,N20,VIIRS,n,2.0NRT,288.71,0.5,N
-0.04509,99.91573,301.19,0.39,0.37,2025-03-07,1838,N20,VIIRS,n,2.0NRT,281.89,0.48,N
-1.47254,102.61897,308,0.41,0.37,2025-03-07,1840,N20,VIIRS,n,2.0NRT,279.64,0.82,N
